Datetime,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_LTC
2021-08-30,LTC/USD,174.41,176.57,166.54,167.54,2865312.4991319473,17102.25915681
2021-08-29,LTC/USD,175.71,182.84,173.09,174.43,4834529.209563321,27716.15667926
2021-08-28,LTC/USD,176.41,177.25,171.31,175.59,2831108.5491583366,16123.40423235
2021-08-27,LTC/USD,167.64,176.43,165.09,176.36,3869934.141016627,21943.37798263
2021-08-26,LTC/USD,177.76,180.21,165.14,167.59,3970920.094277593,23694.25439631
2021-08-25,LTC/USD,173.39,179.07,169.17,177.61,3693759.8226502473,20797.02619588
2021-08-24,LTC/USD,187.19,188.7,172.28,173.57,12358861.896125412,71203.90560653
2021-08-23,LTC/USD,185.98,191.73,183.64,187.34,5179872.493350182,27649.58094027
2021-08-22,LTC/USD,179.77,189.84,178.54,185.98,6596191.867202598,35467.21081408
2021-08-21,LTC/USD,183.69,184.6,176.69,179.54,4284416.355303251,23863.29706641
2021-08-20,LTC/USD,175.89,184.16,174.24,183.68,5243130.568758433,28544.91816615
2021-08-19,LTC/USD,166.64,175.95,162.61,175.7,5667766.746068742,32258.20572606
2021-08-18,LTC/USD,168.73,174.66,163.03,166.63,4831398.830399486,28994.7718322
2021-08-17,LTC/USD,178.09,184.47,168.03,168.47,4540962.313227229,26954.1301907
2021-08-16,LTC/USD,184.82,189.35,176.74,178.09,8086380.834057089,45406.14764477
2021-08-15,LTC/USD,182.95,186.93,175.3,184.96,6041090.063383847,32661.60285134
2021-08-14,LTC/USD,183.49,185.12,174.58,182.97,5961104.667464075,32579.68337686
2021-08-13,LTC/USD,165.46,184.69,164.02,183.43,6381112.997459405,34787.72827487
2021-08-12,LTC/USD,170.65,179.6,160.66,165.44,4156785.1689556194,25125.63569243
2021-08-11,LTC/USD,165.41,175.96,164.26,170.76,5884642.652266452,34461.4819177
2021-08-10,LTC/USD,166.36,168.35,158.74,165.4,6659941.781633503,40265.66978013
2021-08-09,LTC/USD,149.64,170.82,145.17,166.5,8806696.570157759,52893.07249344
2021-08-08,LTC/USD,155.97,157.55,146.66,149.64,3247991.1048643123,21705.36691302
2021-08-07,LTC/USD,148.09,156.31,147.15,155.97,7286157.835033867,46715.12364579
2021-08-06,LTC/USD,143.68,150.93,141.94,147.87,2775906.0305857817,18772.61128414
2021-08-05,LTC/USD,142.61,145.22,136.12,143.42,2300499.140426584,16040.29521982
2021-08-04,LTC/USD,138.59,144.48,135.59,142.53,1504771.604436521,10557.57808487
2021-08-03,LTC/USD,141.4,143.19,135.77,138.49,1107373.6292035286,7996.05479965
2021-08-02,LTC/USD,140.34,145.9,138.9,141.38,1979929.007229718,14004.3075911
2021-08-01,LTC/USD,144.38,149.62,138.12,140.34,2605196.4370618397,18563.46328247
2021-07-31,LTC/USD,145.55,146.61,141.81,144.31,1551531.0238930322,10751.37567662
2021-07-30,LTC/USD,141.54,145.84,136.04,145.58,2378590.991805835,16338.72092187
2021-07-29,LTC/USD,140.55,143.18,136.74,141.52,1750320.0511143354,12368.00488351
2021-07-28,LTC/USD,134.91,142.0,132.35,140.46,3329333.7541705286,23703.07385854
2021-07-27,LTC/USD,131.2,135.25,127.42,134.91,2044742.3279976798,15156.34369578
2021-07-26,LTC/USD,127.83,140.44,127.08,131.11,5286430.596115289,40320.57505999
2021-07-25,LTC/USD,126.18,128.2,123.69,127.67,862942.8102500855,6759.16668168
2021-07-24,LTC/USD,124.25,127.92,123.43,126.12,2110096.52221374,16730.8636395
2021-07-23,LTC/USD,120.83,125.05,117.06,124.23,1835066.9382121894,14771.52811891
2021-07-22,LTC/USD,117.59,122.1,115.74,120.75,1469650.9555015573,12171.02240581
2021-07-21,LTC/USD,107.34,119.29,105.12,117.67,2989041.81785715,25401.90208088
2021-07-20,LTC/USD,113.2,115.14,104.0,107.32,2949230.7144007212,27480.71854641
2021-07-19,LTC/USD,119.32,120.87,112.02,113.11,2281102.037682059,20167.11199436
2021-07-18,LTC/USD,120.07,124.15,116.31,119.25,3843721.754862885,32232.46754602
2021-07-17,LTC/USD,120.71,123.06,117.86,119.97,1958581.9268802989,16325.5974567
2021-07-16,LTC/USD,125.88,127.88,120.4,120.71,1672430.2209440102,13854.94342593
2021-07-15,LTC/USD,131.03,133.16,122.0,126.0,2278565.15722416,18083.85045416
2021-07-14,LTC/USD,131.57,132.51,123.67,131.09,2175080.0676652943,16592.26537238
2021-07-13,LTC/USD,133.24,134.7,129.39,131.59,2560037.6080917083,19454.65163076
2021-07-12,LTC/USD,134.29,139.61,131.77,133.36,3296635.8731262255,24719.82508343
2021-07-11,LTC/USD,134.01,136.42,132.1,134.33,1093191.1854119992,8138.10158127
2021-07-10,LTC/USD,134.39,136.68,130.28,134.05,1617406.9128811406,12065.69871601
2021-07-09,LTC/USD,131.99,135.79,125.82,134.39,3024303.575446591,22503.93314567
2021-07-08,LTC/USD,137.47,137.85,127.5,132.21,6253678.676089576,47301.10185379
2021-07-07,LTC/USD,139.03,143.0,137.06,137.49,1527617.2514639832,11110.75170168
2021-07-06,LTC/USD,137.68,142.76,135.69,138.9,2716152.5233921083,19554.73378972
2021-07-05,LTC/USD,144.96,144.96,133.82,137.69,5828501.727254291,42330.61026403
2021-07-04,LTC/USD,140.31,148.1,136.94,144.86,4232344.902782217,29216.7948556
2021-07-03,LTC/USD,136.87,141.48,134.59,140.26,2103595.651256652,14997.8301102
2021-07-02,LTC/USD,137.09,138.98,130.62,136.97,2659859.097791136,19419.28230847
2021-07-01,LTC/USD,144.37,144.37,134.01,137.29,6040944.612675441,44001.34469135
2021-06-30,LTC/USD,144.32,146.95,139.55,144.25,4090506.2655139277,28357.06249923
2021-06-29,LTC/USD,137.73,149.31,137.23,144.21,3164677.0774335586,21944.92113885
2021-06-28,LTC/USD,132.77,139.6,130.08,137.44,3122030.3104346516,22715.58724123
2021-06-27,LTC/USD,127.02,132.81,124.8,132.75,5140831.680999428,38725.66238041
2021-06-26,LTC/USD,125.01,129.35,118.82,127.03,5719046.374862871,45021.22628405
2021-06-25,LTC/USD,134.74,138.49,124.3,125.0,5958098.26905,47664.7861524
2021-06-24,LTC/USD,129.21,137.3,123.82,134.64,3520269.2405904406,26145.79055697
2021-06-23,LTC/USD,119.87,133.72,115.66,129.24,5199774.153670321,40233.47379813
2021-06-22,LTC/USD,124.77,133.57,105.78,119.87,23075008.57756366,192500.28011649
2021-06-21,LTC/USD,155.24,155.63,124.4,124.98,16842311.87191956,134760.05658441
2021-06-20,LTC/USD,152.77,156.47,144.04,155.06,4682315.005686997,30196.79482579
2021-06-19,LTC/USD,156.38,160.94,152.58,152.79,1845100.2126057006,12076.05348914
2021-06-18,LTC/USD,166.94,167.33,151.25,156.33,3455334.94476305,22102.82699906
2021-06-17,LTC/USD,166.59,173.3,162.76,166.81,5615272.75965613,33662.68664742
2021-06-16,LTC/USD,175.03,177.28,164.21,166.59,4216433.907734428,25310.24615964
2021-06-15,LTC/USD,179.82,181.12,172.0,175.55,3908901.937254632,22266.60175024
2021-06-14,LTC/USD,170.88,179.86,166.5,179.84,4160784.98313497,23136.03749519
2021-06-13,LTC/USD,161.92,171.62,156.5,170.81,2712087.7613685364,15877.80435202
2021-06-12,LTC/USD,162.82,164.63,154.07,161.63,16145890.990206461,99894.14706556
2021-06-11,LTC/USD,168.22,173.71,160.57,162.94,3945009.0965983532,24211.42197495
2021-06-10,LTC/USD,172.53,174.53,162.17,168.09,5503101.286048373,32739.01651525
2021-06-09,LTC/USD,160.81,173.24,152.5,172.46,10510950.61151902,60947.17970265
2021-06-08,LTC/USD,161.87,164.51,145.12,160.62,10756167.227753267,66966.54979301
2021-06-07,LTC/USD,176.23,182.21,160.22,161.92,6378776.030318559,39394.61481175
2021-06-06,LTC/USD,173.03,180.0,172.3,176.24,2861066.697262562,16233.92361134
2021-06-05,LTC/USD,178.6,185.61,167.65,173.07,4507790.554771017,26046.05393639
2021-06-04,LTC/USD,193.49,193.59,168.98,178.55,9708310.349657666,54373.06272561
2021-06-03,LTC/USD,187.15,197.66,182.1,193.24,3977341.4220914585,20582.39195866
2021-06-02,LTC/USD,182.88,191.24,178.32,187.15,4375370.867556086,23378.95200404
2021-06-01,LTC/USD,188.01,193.17,175.86,182.88,5540956.648282066,30298.31938037
2021-05-31,LTC/USD,170.26,188.57,163.51,188.2,9416903.2929663,50036.6806215
2021-05-30,LTC/USD,163.86,180.86,154.88,170.63,6742177.352565186,39513.43463966
2021-05-29,LTC/USD,177.26,188.68,157.6,163.76,14583276.069899924,89052.73613764
2021-05-28,LTC/USD,194.18,199.06,165.52,177.41,16140340.04731404,90977.62272315
2021-05-27,LTC/USD,199.13,209.0,180.67,194.28,11161611.974588579,57451.16313871
2021-05-26,LTC/USD,183.86,204.4,179.67,199.13,10967280.607625024,55075.98356664
2021-05-25,LTC/USD,185.28,194.68,167.35,184.2,14699528.342465129,79801.99968765
2021-05-24,LTC/USD,142.73,185.46,140.01,185.46,38977895.45076009,210168.7450165
2021-05-23,LTC/USD,169.72,176.81,118.5,142.61,49186678.59179123,344903.43308177
2021-05-22,LTC/USD,180.5,185.19,162.27,169.75,21549061.03034018,126945.86763087
2021-05-21,LTC/USD,210.94,219.17,157.37,180.81,47132273.57844869,260672.93611221
2021-05-20,LTC/USD,186.32,224.89,167.0,210.99,135030035.4687271,639983.10568618
2021-05-19,LTC/USD,294.25,300.7,144.1,186.44,147738933.2038573,792420.79598722
2021-05-18,LTC/USD,281.51,318.0,278.41,294.14,44026279.44788804,149677.97459675
2021-05-17,LTC/USD,296.76,297.21,262.0,280.91,60611628.89949598,215768.85443557
2021-05-16,LTC/USD,300.61,325.02,280.72,297.01,35351510.124703474,119024.64605469
2021-05-15,LTC/USD,326.83,332.49,297.0,300.74,24499659.490726773,81464.5856578
2021-05-14,LTC/USD,318.49,339.1,308.47,326.62,27583571.239877086,84451.5683053
2021-05-13,LTC/USD,310.66,332.77,292.04,318.14,56103286.20157721,176347.79091462
2021-05-12,LTC/USD,378.1,394.08,302.0,311.07,64918654.13237672,208694.68007965
2021-05-11,LTC/USD,358.92,379.74,344.9,377.75,53396458.63869549,141353.96065836
2021-05-10,LTC/USD,388.07,413.46,334.0,359.05,81990873.45721927,228355.02982097
2021-05-09,LTC/USD,347.44,389.36,333.17,388.42,49494933.34754438,127426.32549185
2021-05-08,LTC/USD,344.86,356.56,334.44,347.24,28214927.807291698,81254.83183761
2021-05-07,LTC/USD,354.74,372.55,333.69,344.76,58387949.1550565,169358.24676603
2021-05-06,LTC/USD,356.4,365.24,318.51,354.49,67642429.11622463,190816.18414123
2021-05-05,LTC/USD,305.47,359.89,301.21,356.38,79644514.95886981,223481.99943563
2021-05-04,LTC/USD,294.45,327.66,270.93,305.65,87861415.39842853,287457.59986399
2021-05-03,LTC/USD,268.87,299.65,268.51,294.29,21216408.39973876,72093.54174365
2021-05-02,LTC/USD,276.79,277.24,264.75,269.04,7997304.043235389,29725.33468345
2021-05-01,LTC/USD,270.92,277.99,265.8,276.6,9177428.206257632,33179.422293050004
2021-04-30,LTC/USD,255.36,273.24,252.55,270.94,9904606.005446628,36556.45532386
2021-04-29,LTC/USD,258.53,262.73,248.45,255.31,17819812.42017072,69796.76636313
2021-04-28,LTC/USD,259.94,266.74,248.63,258.7,11990615.508395381,46349.49945263
2021-04-27,LTC/USD,247.71,263.24,244.04,259.67,12332365.338740889,47492.45326276
2021-04-26,LTC/USD,224.06,248.48,221.46,247.81,14598533.359193277,58910.18667202
2021-04-25,LTC/USD,225.24,236.16,211.46,223.65,11569606.002403628,51730.85625935
2021-04-24,LTC/USD,241.41,241.61,221.04,225.38,10430757.05901165,46280.75720566
2021-04-23,LTC/USD,252.66,257.27,207.0,241.63,58035359.73793569,240182.75767883
2021-04-22,LTC/USD,257.47,289.6,239.36,253.01,50560380.4920893,199835.50251804
2021-04-21,LTC/USD,260.74,276.78,250.82,257.51,29169551.401016835,113275.41222095
2021-04-20,LTC/USD,261.24,272.95,234.93,260.74,32784602.772000328,125736.75988341
2021-04-19,LTC/USD,273.56,281.99,250.48,261.13,32659813.98539824,125071.09097154
2021-04-18,LTC/USD,300.27,304.49,226.63,273.78,96693627.77327047,353180.02693137
2021-04-17,LTC/USD,308.01,335.36,296.86,300.65,89409708.49698798,297388.02094458
2021-04-16,LTC/USD,286.01,316.57,264.24,308.0,121332660.27412069,393937.20868221
2021-04-15,LTC/USD,278.97,291.0,266.02,286.01,31211012.098193623,109125.59735042
2021-04-14,LTC/USD,267.19,282.77,255.05,278.57,47343716.570286244,169952.67462499999
2021-04-13,LTC/USD,244.99,272.96,244.37,267.06,36683260.00652233,137359.61958557
2021-04-12,LTC/USD,252.76,258.98,239.31,244.79,27158387.71857814,110945.65839527
2021-04-11,LTC/USD,256.58,263.33,244.7,252.43,36102194.75325298,143018.63785308
2021-04-10,LTC/USD,221.16,256.61,219.26,256.25,49257477.826686874,192224.3037139
2021-04-09,LTC/USD,226.33,229.04,218.94,221.03,14628558.633040888,66183.58880261
2021-04-08,LTC/USD,218.99,228.24,217.01,226.39,19715034.80798819,87084.38892172
2021-04-07,LTC/USD,237.14,242.99,211.0,219.43,53708615.85309434,244764.23393836
2021-04-06,LTC/USD,221.44,244.41,213.0,237.03,66286953.974127494,279656.38937741
2021-04-05,LTC/USD,202.43,225.53,198.12,221.39,32476748.322685905,146694.73925058
2021-04-04,LTC/USD,195.12,204.86,192.35,202.46,10312983.372335484,50938.37485101
2021-04-03,LTC/USD,211.44,217.73,194.82,195.21,20191147.318880863,103432.95588792
2021-04-02,LTC/USD,202.87,213.67,200.75,211.43,19813579.32429033,93712.24199163
2021-04-01,LTC/USD,196.8,204.99,194.25,202.74,13295014.54168841,65576.67229796
2021-03-31,LTC/USD,196.06,199.18,187.26,196.72,8894084.129772145,45211.89573898
2021-03-30,LTC/USD,193.92,200.48,190.46,196.14,8407254.667880703,42863.53965474
2021-03-29,LTC/USD,184.18,197.62,182.51,193.77,12081122.305778682,62347.7437466
2021-03-28,LTC/USD,184.15,187.42,180.27,184.2,2987234.91051141,16217.34479105
2021-03-27,LTC/USD,183.36,186.23,177.72,184.15,3555262.7789879707,19306.34145527
2021-03-26,LTC/USD,171.76,183.78,171.63,183.33,6186103.461002923,33742.99602358
2021-03-25,LTC/USD,176.04,178.23,167.73,171.83,10825876.519537212,63003.41337099
2021-03-24,LTC/USD,185.79,197.0,171.58,176.13,14721780.743391432,83584.74276609
2021-03-23,LTC/USD,185.66,189.3,181.01,185.8,5532058.937725427,29774.26769497
2021-03-22,LTC/USD,195.26,198.98,184.51,185.66,9055564.94667004,48774.99163347
2021-03-21,LTC/USD,199.94,201.83,192.18,195.57,7560905.636712331,38660.86637374
2021-03-20,LTC/USD,199.94,206.5,199.0,199.99,5457499.401735483,27288.86145175
2021-03-19,LTC/USD,199.81,204.99,195.53,200.13,4757768.437969268,23773.38948668
2021-03-18,LTC/USD,205.56,208.35,198.98,199.65,13269924.51910455,66465.937987
2021-03-17,LTC/USD,201.58,206.88,194.01,205.58,10013460.633789707,48708.34046984
2021-03-16,LTC/USD,200.89,204.94,191.63,201.58,13034309.706325412,64660.72877431
2021-03-15,LTC/USD,213.72,222.47,197.88,200.76,22184712.523431443,110503.6487519
2021-03-14,LTC/USD,226.22,228.09,213.64,213.69,8261395.9713101955,38660.65782821
2021-03-13,LTC/USD,221.24,229.98,212.38,226.22,18390564.583571058,81295.04280599
2021-03-12,LTC/USD,201.74,224.5,198.66,221.0,38090580.53520902,172355.56803262
2021-03-11,LTC/USD,200.63,204.0,191.22,201.74,23299728.692162044,115493.84699198
2021-03-10,LTC/USD,204.2,208.29,191.76,200.37,19796314.966525488,98798.79705807
2021-03-09,LTC/USD,192.01,205.25,189.3,204.21,18381667.01811952,90013.54986592
2021-03-08,LTC/USD,191.0,195.35,179.69,192.01,23313465.4270267,121417.97524622
2021-03-07,LTC/USD,182.93,192.19,182.28,190.63,8541002.188079862,44804.08219105
2021-03-06,LTC/USD,180.57,184.99,174.85,182.71,10171132.28846062,55668.17518724
2021-03-05,LTC/USD,180.79,183.73,168.85,180.52,18967502.801985636,105071.47574776
2021-03-04,LTC/USD,187.91,194.54,177.14,180.76,11233327.419273116,62144.98461647
2021-03-03,LTC/USD,179.3,196.64,177.13,187.76,15698834.126132786,83611.17451072
2021-03-02,LTC/USD,176.02,185.43,171.01,179.16,10138252.124799667,56587.69884349
2021-03-01,LTC/USD,165.77,176.45,163.89,175.93,8741022.256660344,49684.66012994
2021-02-28,LTC/USD,171.95,173.19,153.0,165.85,17745874.960781068,106999.54754767
2021-02-27,LTC/USD,170.16,180.35,167.28,172.2,10727978.49703398,62299.5266959
2021-02-26,LTC/USD,179.58,182.99,162.56,170.46,29862380.76451546,175187.0278336
2021-02-25,LTC/USD,181.4,205.26,175.26,179.7,34535350.74030745,192183.36527717
2021-02-24,LTC/USD,177.41,189.47,168.82,181.56,20983745.895538803,115574.71852577
2021-02-23,LTC/USD,207.9,208.52,155.43,177.41,72408922.89986724,408144.54032956
2021-02-22,LTC/USD,226.99,227.24,178.93,207.33,53843710.16532806,259700.52652934
2021-02-21,LTC/USD,226.18,233.43,219.85,227.0,26184806.46074909,115351.57031167
2021-02-20,LTC/USD,236.49,246.49,213.73,226.32,42381892.662096255,187265.34403542
2021-02-19,LTC/USD,226.86,241.89,220.0,236.32,31931068.660376344,135117.92764208
2021-02-18,LTC/USD,237.26,239.14,220.89,226.58,31399235.093518086,138579.02327442
2021-02-17,LTC/USD,210.59,237.26,203.58,237.25,44233640.582176074,186443.16367619
2021-02-16,LTC/USD,208.47,222.71,200.0,210.07,30612363.47141883,145724.5845262
2021-02-15,LTC/USD,213.67,220.24,185.5,207.63,45386355.55840837,218592.47487554
2021-02-14,LTC/USD,226.05,230.82,208.23,213.67,32151979.726368446,150474.93670786
2021-02-13,LTC/USD,196.71,228.84,192.08,226.05,88135132.00451377,389892.20086049
2021-02-12,LTC/USD,183.85,199.86,176.77,196.56,37806511.38593828,192340.81901678
2021-02-11,LTC/USD,181.83,193.58,175.8,183.8,24335901.095209222,132404.2497019
2021-02-10,LTC/USD,181.82,195.43,170.0,181.74,43605250.72550695,239932.04977169
2021-02-09,LTC/USD,167.77,184.51,164.26,181.67,32018773.722626068,176246.89669525
2021-02-08,LTC/USD,150.87,169.53,147.79,167.78,28757096.89440654,171397.64509719
2021-02-07,LTC/USD,155.71,157.39,144.84,150.81,15483959.878224742,102671.97054721
2021-02-06,LTC/USD,154.94,164.19,149.68,155.55,18159419.714623664,116743.2961403
2021-02-05,LTC/USD,145.09,156.96,143.5,154.96,12702940.398941893,81975.60918264
2021-02-04,LTC/USD,156.13,158.9,141.17,145.03,11852963.527248178,81727.66687753
2021-02-03,LTC/USD,142.34,156.71,142.27,156.18,19852571.665429994,127113.4054644
2021-02-02,LTC/USD,132.1,146.23,132.01,142.29,17581636.451759756,123561.99628758
2021-02-01,LTC/USD,129.44,136.79,126.02,132.13,9046912.811346212,68469.78590287
2021-01-31,LTC/USD,133.52,135.17,125.79,129.58,5315665.105486105,41022.26505237
2021-01-30,LTC/USD,134.78,136.43,127.95,133.46,8331123.234326009,62424.12134217
2021-01-29,LTC/USD,133.13,146.0,131.58,134.96,18536000.99053906,137344.40567975
2021-01-28,LTC/USD,122.51,135.84,120.82,133.1,9828402.377462724,73842.24175404
2021-01-27,LTC/USD,134.81,135.14,118.24,122.62,13879980.514709,113195.07841061
2021-01-26,LTC/USD,137.13,139.83,128.47,134.82,12183046.77087448,90365.27793261
2021-01-25,LTC/USD,141.26,147.96,136.68,137.03,12432497.597762244,90728.29013911
2021-01-24,LTC/USD,137.65,142.94,134.1,141.17,6357702.101695902,45035.7873606
2021-01-23,LTC/USD,137.88,143.97,135.22,137.73,5230724.779499859,37978.10774341
2021-01-22,LTC/USD,129.76,142.14,123.0,138.06,19313017.059040967,139888.57785775
2021-01-21,LTC/USD,149.77,150.24,125.74,129.73,26782317.437450416,206446.60014993
2021-01-20,LTC/USD,151.74,156.25,138.17,149.92,20613881.233881228,137499.20780337
2021-01-19,LTC/USD,152.31,166.69,150.46,151.93,22700263.99799921,149412.65054959
2021-01-18,LTC/USD,143.03,155.0,138.67,152.06,16103535.42674746,105902.50839634
2021-01-17,LTC/USD,143.62,147.13,136.27,143.05,6635512.792640411,46385.96849102
2021-01-16,LTC/USD,143.61,152.82,139.11,143.7,11690148.802210588,81351.0703007
2021-01-15,LTC/USD,152.3,155.47,130.38,143.91,16532715.041802788,114882.32257524
2021-01-14,LTC/USD,147.33,156.84,143.31,152.59,17385178.309096072,113933.92954385
2021-01-13,LTC/USD,133.51,148.38,125.95,147.26,17577211.290075198,119361.74989865
2021-01-12,LTC/USD,139.02,147.35,128.0,133.79,35022389.28276082,261771.35273758
2021-01-11,LTC/USD,170.3,170.78,112.75,139.02,100995030.87980759,726478.42669981
2021-01-10,LTC/USD,177.43,185.75,162.14,170.28,36078678.013459675,211878.54130526
2021-01-09,LTC/USD,172.05,179.19,163.09,177.38,22959685.104693685,129437.84589409
2021-01-08,LTC/USD,169.07,181.58,149.55,172.0,43985559.90928032,255729.99947256
2021-01-07,LTC/USD,169.26,181.26,160.86,169.29,65581185.114698544,387389.59840923
2021-01-06,LTC/USD,158.67,169.71,155.11,168.84,39141262.75039339,231824.58392794
2021-01-05,LTC/USD,155.39,162.97,146.28,158.61,29726409.517694484,187418.25558095
2021-01-04,LTC/USD,160.88,173.47,139.53,155.35,51774293.25822633,333275.14166866
2021-01-03,LTC/USD,136.98,164.73,135.36,161.27,65853626.13352197,408343.93336344
2021-01-02,LTC/USD,126.32,142.18,123.27,136.92,32818933.44349271,239694.22614295
