Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_USDC,Volume_USD
2022-06-07 04:00:00,Gemini,USDC/USD,0.9998,0.99999,0.99955,0.9998,4078915.170985,4078099.387950803
2022-06-06 04:00:00,Gemini,USDC/USD,0.99946,0.99988,0.99752,0.9998,4354851.594772,4353980.624453045
2022-06-05 04:00:00,Gemini,USDC/USD,0.99967,0.99999,0.999,0.99946,7343601.943613,7339636.398563449
2022-06-04 04:00:00,Gemini,USDC/USD,0.99998,0.99999,0.99962,0.99967,2914534.258023,2913572.461717852
2022-06-03 04:00:00,Gemini,USDC/USD,0.99979,0.99998,0.99951,0.99998,6054151.419225,6054030.336196615
2022-06-02 04:00:00,Gemini,USDC/USD,0.99979,0.99988,0.99666,0.99979,6413549.931881,6412203.086395305
2022-06-01 04:00:00,Gemini,USDC/USD,0.99981,0.99995,0.9994,0.99979,3879613.637997,3878798.9191330206
2022-05-31 04:00:00,Gemini,USDC/USD,0.99976,0.99996,0.99957,0.99981,2411376.199888,2410918.038410021
2022-05-30 04:00:00,Gemini,USDC/USD,0.99978,0.99979,0.99943,0.99976,2373404.204839,2372834.5878298385
2022-05-29 04:00:00,Gemini,USDC/USD,0.99979,0.99979,0.99949,0.99978,719961.90641,719803.5147905898
2022-05-28 04:00:00,Gemini,USDC/USD,0.99997,0.99997,0.99967,0.99979,1036652.925692,1036435.2285776046
2022-05-27 04:00:00,Gemini,USDC/USD,0.99979,0.99998,0.99901,0.99997,4691871.116718,4691730.360584498
2022-05-26 04:00:00,Gemini,USDC/USD,0.99977,0.99998,0.99955,0.99979,850735.281501,850556.6270918848
2022-05-25 04:00:00,Gemini,USDC/USD,0.99949,0.9998,0.99949,0.99977,74951.307012,74934.06821138725
2022-05-24 04:00:00,Gemini,USDC/USD,0.99976,0.99985,0.9992,0.99949,2856875.07265,2855418.0663629486
2022-05-23 04:00:00,Gemini,USDC/USD,0.99976,0.99987,0.99802,0.99976,5167849.415196,5166609.131336353
2022-05-22 04:00:00,Gemini,USDC/USD,0.99964,0.99978,0.99901,0.99976,1102907.897521,1102643.1996255948
2022-05-21 04:00:00,Gemini,USDC/USD,0.99977,0.99978,0.99859,0.99964,2411777.478757,2410909.2388646477
2022-05-20 04:00:00,Gemini,USDC/USD,0.99973,0.99978,0.9992,0.99977,3158625.673176,3157899.1892711697
2022-05-19 04:00:00,Gemini,USDC/USD,0.99978,0.99986,0.99827,0.99973,4269737.146175,4268584.317145533
2022-05-18 04:00:00,Gemini,USDC/USD,0.99979,0.9999,0.99919,0.99978,3195336.250038,3194633.2760629915
2022-05-17 04:00:00,Gemini,USDC/USD,0.99958,0.99983,0.99919,0.99979,3127254.214933,3126597.491547864
2022-05-16 04:00:00,Gemini,USDC/USD,0.99975,0.99979,0.99662,0.99958,6648370.18753,6645577.872051237
2022-05-15 04:00:00,Gemini,USDC/USD,0.99978,0.99979,0.99873,0.99975,2432470.418456,2431862.300851386
2022-05-14 04:00:00,Gemini,USDC/USD,0.99969,0.9998,0.99881,0.99978,3210527.21032,3209820.8943337295
2022-05-13 04:00:00,Gemini,USDC/USD,0.99924,0.9997,0.99824,0.99969,8519482.759466,8516841.719810566
2022-05-12 04:00:00,Gemini,USDC/USD,0.99956,0.9997,0.97401,0.99924,23710562.359515,23692542.33212177
2022-05-11 04:00:00,Gemini,USDC/USD,0.99969,0.99999,0.98315,0.99956,8999608.129651,8995648.302073954
2022-05-10 04:00:00,Gemini,USDC/USD,0.99971,0.99999,0.99825,0.99969,5780971.775726,5779179.674475525
2022-05-09 04:00:00,Gemini,USDC/USD,0.99958,0.99978,0.99642,0.99971,7631579.851266,7629366.693109133
2022-05-08 04:00:00,Gemini,USDC/USD,0.99978,0.99978,0.99862,0.99958,2796200.733256,2795026.3289480326
2022-05-07 04:00:00,Gemini,USDC/USD,0.99987,0.99989,0.99899,0.99978,2380573.550069,2380049.8238879847
2022-05-06 04:00:00,Gemini,USDC/USD,0.99979,0.9999,0.9983,0.99987,3393813.571788,3393372.3760236674
2022-05-05 04:00:00,Gemini,USDC/USD,0.99995,0.99997,0.96001,0.99979,7746032.277083,7744405.610304812
2022-05-04 04:00:00,Gemini,USDC/USD,0.99997,1.0,0.99919,0.99995,3208960.125125,3208799.677118744
2022-05-03 04:00:00,Gemini,USDC/USD,0.99999,1.0,0.9992,0.99997,2773877.962141,2773794.745802136
2022-05-02 04:00:00,Gemini,USDC/USD,0.99979,1.00081,0.99919,0.99999,3516310.058199,3516274.8950984185
2022-05-01 04:00:00,Gemini,USDC/USD,1.00021,1.00399,0.99871,0.99979,1588427.003773,1588093.4341022077
2022-04-30 04:00:00,Gemini,USDC/USD,1.0002,1.0025,0.9987,1.00021,1634798.045123,1635141.352712476
2022-04-29 04:00:00,Gemini,USDC/USD,0.9998,1.00532,0.998,1.0002,4362519.393351,4363391.89722967
2022-04-28 04:00:00,Gemini,USDC/USD,1.0,1.00098,0.998,0.9998,3743110.648446,3742362.026316311
2022-04-27 04:00:00,Gemini,USDC/USD,0.99982,1.00001,0.999,1.0,1748624.360726,1748624.360726
2022-04-26 04:00:00,Gemini,USDC/USD,0.99981,1.0002,0.998,0.99982,2257049.407121,2256643.1382277184
2022-04-25 04:00:00,Gemini,USDC/USD,0.99978,1.00055,0.99722,0.99981,3408980.514716,3408332.8084182036
2022-04-24 04:00:00,Gemini,USDC/USD,0.99989,1.0,0.9987,0.99978,869887.320187,869695.9449765588
2022-04-23 04:00:00,Gemini,USDC/USD,0.9998,1.0,0.9985,0.99989,917269.84376,917168.9440771863
2022-04-22 04:00:00,Gemini,USDC/USD,1.0002,1.0008,0.95085,0.9998,5999773.569218,5998573.614504157
2022-04-21 04:00:00,Gemini,USDC/USD,0.99977,1.00099,0.99813,1.0002,3692359.801112,3693098.2730722222
2022-04-20 04:00:00,Gemini,USDC/USD,1.00007,1.0001,0.99808,0.99977,1098226.687109,1097974.094970965
2022-04-19 04:00:00,Gemini,USDC/USD,0.99996,1.0005,0.99773,1.00007,2186413.913223,2186566.962196925
2022-04-18 04:00:00,Gemini,USDC/USD,0.9996,1.0,0.99546,0.99996,9544245.054727,9543863.284924809
2022-04-17 04:00:00,Gemini,USDC/USD,0.99941,0.99966,0.997,0.9996,2364005.305603,2363059.7034807587
2022-04-16 04:00:00,Gemini,USDC/USD,0.9998,0.99982,0.99194,0.99941,2122388.724917,2121136.515569299
2022-04-15 04:00:00,Gemini,USDC/USD,0.99994,1.00321,0.998,0.9998,10825048.814098,10822883.80433518
2022-04-14 04:00:00,Gemini,USDC/USD,0.99978,1.0,0.99639,0.99994,5463720.89251,5463393.069256449
2022-04-13 04:00:00,Gemini,USDC/USD,0.99967,0.9998,0.99919,0.99978,2633405.782021,2632826.432748955
2022-04-12 04:00:00,Gemini,USDC/USD,0.99985,1.0,0.99845,0.99967,6268818.568598,6266749.858470363
2022-04-11 04:00:00,Gemini,USDC/USD,0.99967,1.00006,0.9965,0.99985,4309114.375149,4308468.007992729
2022-04-10 04:00:00,Gemini,USDC/USD,0.99983,1.00002,0.99791,0.99967,1735026.406364,1734453.8476498998
2022-04-09 04:00:00,Gemini,USDC/USD,0.9998,1.01328,0.99827,0.99983,2304217.711066,2303825.994055119
2022-04-08 04:00:00,Gemini,USDC/USD,0.99995,1.0032,0.9975,0.9998,4858004.895002,4857033.294023
2022-04-07 04:00:00,Gemini,USDC/USD,0.99958,1.01046,0.9826,0.99995,4837884.586419,4837642.6921896795
2022-04-06 04:00:00,Gemini,USDC/USD,0.9997,0.9997,0.9832,0.99958,6804175.923442,6801318.169554154
2022-04-05 04:00:00,Gemini,USDC/USD,0.99979,0.9998,0.99715,0.9997,4407496.185753,4406173.936897274
2022-04-04 04:00:00,Gemini,USDC/USD,0.99979,0.99999,0.99639,0.99979,3909613.736993,3908792.718108231
2022-04-03 04:00:00,Gemini,USDC/USD,0.99968,1.0,0.9968,0.99979,1822621.263443,1822238.5129776767
2022-04-02 04:00:00,Gemini,USDC/USD,0.99999,1.0,0.99639,0.99968,1557315.419713,1556817.0787786918
2022-04-01 04:00:00,Gemini,USDC/USD,0.99982,1.0,0.99386,0.99999,5476245.283316,5476190.520863167
2022-03-31 04:00:00,Gemini,USDC/USD,0.99988,0.99988,0.9968,0.99982,2636909.011525,2636434.3679029257
2022-03-30 04:00:00,Gemini,USDC/USD,0.9999,1.0,0.99683,0.99988,2057852.692992,2057605.750668841
2022-03-29 04:00:00,Gemini,USDC/USD,0.99982,1.0,0.99386,0.9999,3067839.007192,3067532.2232912807
2022-03-28 04:00:00,Gemini,USDC/USD,0.99998,1.0002,0.9968,0.99982,3413206.851692,3412592.4744586954
2022-03-27 04:00:00,Gemini,USDC/USD,0.99982,1.00109,0.99801,0.99998,1189892.655846,1189868.857992883
2022-03-26 04:00:00,Gemini,USDC/USD,1.00019,1.00021,0.99918,0.99982,1424815.35059,1424558.8838268938
2022-03-25 04:00:00,Gemini,USDC/USD,0.99991,1.00109,0.9968,1.00019,2563097.184737,2563584.1732020997
2022-03-24 04:00:00,Gemini,USDC/USD,0.99979,1.02001,0.995,0.99991,3477630.041117,3477317.054413299
2022-03-23 04:00:00,Gemini,USDC/USD,1.00002,1.00002,0.9987,0.99979,1076994.132689,1076767.9639211353
2022-03-22 04:00:00,Gemini,USDC/USD,0.9998,1.00009,0.9957,1.00002,2061752.770118,2061794.0051734021
2022-03-21 04:00:00,Gemini,USDC/USD,1.0,1.00099,0.99802,0.9998,721509.877349,721365.5753735302
2022-03-20 04:00:00,Gemini,USDC/USD,1.00028,1.00099,0.99919,1.0,681726.077886,681726.077886
2022-03-19 04:00:00,Gemini,USDC/USD,0.9999,1.001,0.99802,1.00028,821403.770054,821633.7631096152
2022-03-18 04:00:00,Gemini,USDC/USD,0.99999,1.00101,0.99639,0.9999,2679706.681931,2679438.7112628073
2022-03-17 04:00:00,Gemini,USDC/USD,1.00022,1.00101,0.97038,0.99999,5948337.610087,5948278.126710899
2022-03-16 04:00:00,Gemini,USDC/USD,1.0002,1.003,0.9982,1.00022,1880222.628483,1880636.2774612664
2022-03-15 04:00:00,Gemini,USDC/USD,1.0,1.00445,0.998,1.0002,2407466.464898,2407947.9581909794
2022-03-14 04:00:00,Gemini,USDC/USD,1.0,1.002,0.99888,1.0,1406810.860745,1406810.860745
2022-03-13 04:00:00,Gemini,USDC/USD,0.99969,1.01,0.99801,1.0,1076720.031026,1076720.031026
2022-03-12 04:00:00,Gemini,USDC/USD,1.00021,1.002,0.99802,0.99969,1010680.563167,1010367.2521924182
2022-03-11 04:00:00,Gemini,USDC/USD,0.99979,1.00604,0.99802,1.00021,1828331.7498,1828715.6994674583
2022-03-10 04:00:00,Gemini,USDC/USD,1.00003,1.001,0.99802,0.99979,1218444.739295,1218188.865899748
2022-03-09 04:00:00,Gemini,USDC/USD,1.0002,1.00445,0.998,1.00003,1444849.822448,1444893.1679426734
2022-03-08 04:00:00,Gemini,USDC/USD,1.0,1.00081,0.99919,1.0002,562212.546182,562324.9886912364
2022-03-07 04:00:00,Gemini,USDC/USD,0.99979,1.00299,0.99799,1.0,2852464.874399,2852464.874399
2022-03-06 04:00:00,Gemini,USDC/USD,1.00021,1.002,0.999,0.99979,887808.986233,887622.546345891
2022-03-05 04:00:00,Gemini,USDC/USD,1.0006,1.00201,0.9991,1.00021,796610.281788,796777.5699471756
2022-03-04 04:00:00,Gemini,USDC/USD,1.00022,1.00604,0.99911,1.0006,2025953.530372,2027169.1024902232
2022-03-03 04:00:00,Gemini,USDC/USD,1.0002,1.002,0.9969,1.00022,3476147.212486,3476911.964872747
2022-03-02 04:00:00,Gemini,USDC/USD,1.0002,1.0005,0.999,1.0002,1080714.285207,1080930.4280640415
2022-03-01 04:00:00,Gemini,USDC/USD,0.99979,1.001,0.99919,1.0002,2069928.736396,2070342.7221432792
2022-02-28 04:00:00,Gemini,USDC/USD,1.00021,1.0015,0.99799,0.99979,2106941.405085,2106498.9473899323
2022-02-27 04:00:00,Gemini,USDC/USD,1.00031,1.00149,0.99799,1.00021,667799.425393,667939.6632723325
2022-02-26 04:00:00,Gemini,USDC/USD,1.00021,1.00149,0.9998,1.00031,773666.933919,773906.7706685149
2022-02-25 04:00:00,Gemini,USDC/USD,1.00021,1.0015,0.99851,1.00021,1700688.971316,1701046.1159999764
2022-02-24 04:00:00,Gemini,USDC/USD,1.0,1.0015,0.99921,1.00021,386315.495756,386396.6220101088
2022-02-23 04:00:00,Gemini,USDC/USD,0.99979,1.0,0.99799,1.0,2567646.018591,2567646.018591
2022-02-22 04:00:00,Gemini,USDC/USD,0.99979,1.002,0.99799,0.99979,2786643.173028,2786057.977961664
2022-02-21 04:00:00,Gemini,USDC/USD,1.00021,1.00149,0.99919,0.99979,804717.876244,804548.8854899887
2022-02-20 04:00:00,Gemini,USDC/USD,1.00021,1.00201,0.99919,1.00021,721626.935437,721778.4770934418
2022-02-19 04:00:00,Gemini,USDC/USD,1.00021,1.00199,0.99919,1.00021,892747.468379,892934.9453473596
2022-02-18 04:00:00,Gemini,USDC/USD,1.00009,1.00201,0.998,1.00021,2472062.081333,2472581.2143700803
2022-02-17 04:00:00,Gemini,USDC/USD,1.00025,1.00398,0.99919,1.00009,1890300.875018,1890471.0020967515
2022-02-16 04:00:00,Gemini,USDC/USD,1.00021,1.02099,1.00021,1.00025,1335261.12255,1335594.9378306377
2022-02-15 04:00:00,Gemini,USDC/USD,1.0002,1.00201,0.9969,1.00021,1839526.930314,1839913.230969366
2022-02-14 04:00:00,Gemini,USDC/USD,1.00017,1.00081,0.99919,1.0002,2733999.312965,2734546.112827593
2022-02-13 04:00:00,Gemini,USDC/USD,1.00021,1.0008,0.99812,1.00017,741967.584709,742093.7191984005
2022-02-12 04:00:00,Gemini,USDC/USD,1.00021,1.00199,0.99799,1.00021,1002823.152184,1003033.7450459587
2022-02-11 04:00:00,Gemini,USDC/USD,1.00019,1.00201,0.9969,1.00021,2692094.153319,2692659.4930911968
2022-02-10 04:00:00,Gemini,USDC/USD,0.99998,1.0003,0.999,1.00019,2810082.125052,2810616.0406557596
2022-02-09 04:00:00,Gemini,USDC/USD,1.0,1.0002,0.9998,0.99998,207572.700733,207568.54927898533
2022-02-08 04:00:00,Gemini,USDC/USD,1.0002,1.003,0.99969,1.0,1338727.05715,1338727.05715
2022-02-07 04:00:00,Gemini,USDC/USD,0.99979,1.00887,0.99919,1.0002,2872905.202455,2873479.783495491
2022-02-06 04:00:00,Gemini,USDC/USD,0.99971,1.0,0.999,0.99979,974086.935563,973882.3773065318
2022-02-05 04:00:00,Gemini,USDC/USD,1.00021,1.00477,0.99899,0.99971,2186356.540361,2185722.4969642954
2022-02-04 04:00:00,Gemini,USDC/USD,0.99979,1.00255,0.99899,1.00021,3968301.086662,3969134.429890199
2022-02-03 04:00:00,Gemini,USDC/USD,1.00021,1.00356,0.99746,0.99979,2682138.131456,2681574.882448394
2022-02-02 04:00:00,Gemini,USDC/USD,1.0002,1.00081,0.99639,1.00021,1726776.263267,1727138.8862822861
2022-02-01 04:00:00,Gemini,USDC/USD,0.99999,1.00255,0.9997,1.0002,1618347.021577,1618670.6909813152
2022-01-31 04:00:00,Gemini,USDC/USD,1.00006,1.0003,0.99746,0.99999,2695215.669982,2695188.7178253
2022-01-30 04:00:00,Gemini,USDC/USD,1.0002,1.00029,0.99207,1.00006,1585830.406626,1585925.5564503975
2022-01-29 04:00:00,Gemini,USDC/USD,0.99999,1.00029,0.99971,1.0002,822241.168508,822405.6167417016
2022-01-28 04:00:00,Gemini,USDC/USD,1.0002,1.0003,0.9997,0.99999,1593698.096239,1593682.1592580378
2022-01-27 04:00:00,Gemini,USDC/USD,1.00001,1.00477,0.9997,1.0002,2929646.815781,2930232.7451441563
2022-01-26 04:00:00,Gemini,USDC/USD,1.00021,1.00101,0.99899,1.00001,1950418.884953,1950438.3891418495
2022-01-25 04:00:00,Gemini,USDC/USD,1.0002,1.00255,0.99639,1.00021,3202092.941007,3202765.3805246116
2022-01-24 04:00:00,Gemini,USDC/USD,1.00001,1.00101,0.99899,1.0002,3886045.606158,3886822.8152792314
2022-01-23 04:00:00,Gemini,USDC/USD,1.00021,1.00448,0.99979,1.00001,971422.280916,971431.9951388092
2022-01-22 04:00:00,Gemini,USDC/USD,1.00021,1.00081,0.99969,1.00021,1588083.392307,1588416.8898193846
2022-01-21 04:00:00,Gemini,USDC/USD,1.00001,1.00477,0.98999,1.00021,5375484.471613,5376613.323352039
2022-01-20 04:00:00,Gemini,USDC/USD,1.00022,1.00101,1.0,1.00001,2299564.523983,2299587.51962824
2022-01-19 04:00:00,Gemini,USDC/USD,1.00001,1.00255,0.99899,1.00022,1207123.57375,1207389.1409362252
2022-01-18 04:00:00,Gemini,USDC/USD,0.99981,1.00101,0.99899,1.00001,1836125.741256,1836144.1025134127
2022-01-17 04:00:00,Gemini,USDC/USD,1.00001,1.0003,0.99979,0.99981,881669.277574,881501.7604112609
2022-01-16 04:00:00,Gemini,USDC/USD,1.00021,1.00477,0.9997,1.00001,1226796.645648,1226808.9136144565
2022-01-15 04:00:00,Gemini,USDC/USD,1.0002,1.00101,0.99899,1.00021,1453010.903677,1453316.0359667721
2022-01-14 04:00:00,Gemini,USDC/USD,0.99985,1.00477,0.9997,1.0002,2158033.243062,2158464.849710612
2022-01-13 04:00:00,Gemini,USDC/USD,0.9998,1.001,0.99919,0.99985,2488729.089553,2488355.7801895672
2022-01-12 04:00:00,Gemini,USDC/USD,0.99989,1.00079,0.99746,0.9998,1261870.75668,1261618.382528664
2022-01-11 04:00:00,Gemini,USDC/USD,1.00013,1.00081,0.99639,0.99989,2754936.251523,2754633.2085353327
2022-01-10 04:00:00,Gemini,USDC/USD,1.00019,1.00255,0.99919,1.00013,2884547.826286,2884922.8175034174
2022-01-09 04:00:00,Gemini,USDC/USD,0.99981,1.00101,0.99919,1.00019,885945.728314,886114.0580023795
2022-01-08 04:00:00,Gemini,USDC/USD,1.00019,1.00081,0.99639,0.99981,2761691.881031,2761167.159573604
2022-01-07 04:00:00,Gemini,USDC/USD,1.00021,1.00623,0.99919,1.00019,4143142.055632,4143929.2526225694
2022-01-06 04:00:00,Gemini,USDC/USD,1.00027,1.00355,0.9997,1.00021,3172931.973219,3173598.288933376
2022-01-05 04:00:00,Gemini,USDC/USD,0.9998,1.00081,0.9997,1.00027,1175185.394153,1175502.6942094213
2022-01-04 04:00:00,Gemini,USDC/USD,1.00004,1.00451,0.99899,0.9998,2914120.368076,2913537.544002385
2022-01-03 04:00:00,Gemini,USDC/USD,1.0002,1.00255,0.99524,1.00004,4618521.661315,4618706.402181452
2022-01-02 04:00:00,Gemini,USDC/USD,1.0002,1.00101,0.9997,1.0002,1195038.013403,1195277.0210056806
2022-01-01 04:00:00,Gemini,USDC/USD,1.00029,1.0003,0.99747,1.0002,779440.779183,779596.6673388366
2021-12-31 04:00:00,Gemini,USDC/USD,1.00017,1.0005,0.99969,1.00029,1476945.373651,1477373.6878093586
2021-12-30 04:00:00,Gemini,USDC/USD,1.00021,1.00101,0.98999,1.00017,5456290.181095,5457217.750425787
2021-12-29 04:00:00,Gemini,USDC/USD,0.9998,1.00101,0.9997,1.00021,2372895.427009,2373393.735048672
2021-12-28 04:00:00,Gemini,USDC/USD,1.00021,1.0003,0.99975,0.9998,2200192.601435,2199752.5629147133
2021-12-27 04:00:00,Gemini,USDC/USD,1.00021,1.00255,0.9997,1.00021,1929956.26605,1930361.5568658705
2021-12-26 04:00:00,Gemini,USDC/USD,1.0002,1.0003,0.99899,1.00021,1425419.852386,1425719.1905550011
2021-12-25 04:00:00,Gemini,USDC/USD,1.0003,1.0003,0.98999,1.0002,1642612.618131,1642941.1406546263
2021-12-24 04:00:00,Gemini,USDC/USD,1.0003,1.00101,0.99919,1.0003,1018015.658586,1018321.0632835757
2021-12-23 04:00:00,Gemini,USDC/USD,0.99983,1.00101,0.99549,1.0003,3428152.886178,3429181.332043853
2021-12-22 04:00:00,Gemini,USDC/USD,1.0002,1.00623,0.99207,0.99983,2973825.211542,2973319.661256038
2021-12-21 04:00:00,Gemini,USDC/USD,0.99998,1.00081,0.99549,1.0002,2804870.560266,2805431.534378053
2021-12-20 04:00:00,Gemini,USDC/USD,0.9998,1.0003,0.99207,0.99998,2945548.867157,2945489.956179657
2021-12-19 04:00:00,Gemini,USDC/USD,1.0002,1.0003,0.99377,0.9998,1250799.644907,1250549.4849780186
2021-12-18 04:00:00,Gemini,USDC/USD,1.0002,1.00081,0.99919,1.0002,848831.741259,849001.5076072518
2021-12-17 04:00:00,Gemini,USDC/USD,0.99961,1.00151,0.98887,1.0002,2964585.33769,2965178.254757538
2021-12-16 04:00:00,Gemini,USDC/USD,1.00027,1.00437,0.9993,0.99961,581765.656282,581538.7676760501
2021-12-15 04:00:00,Gemini,USDC/USD,1.0003,1.00081,0.999,1.00027,1471621.562405,1472018.9002268494
2021-12-14 04:00:00,Gemini,USDC/USD,1.00001,1.018,0.99919,1.0003,2373860.586074,2374572.7442498226
2021-12-13 04:00:00,Gemini,USDC/USD,0.99995,1.00151,0.99719,1.00001,2700630.672329,2700657.678635724
2021-12-12 04:00:00,Gemini,USDC/USD,1.0001,1.00049,0.9995,0.99995,704466.01042,704430.7871194789
2021-12-11 04:00:00,Gemini,USDC/USD,1.0002,1.0005,0.99981,1.0001,815821.344041,815902.9261754041
2021-12-10 04:00:00,Gemini,USDC/USD,1.00001,1.03588,0.999,1.0002,3006333.541604,3006934.808312321
2021-12-09 04:00:00,Gemini,USDC/USD,1.00021,1.00051,0.99919,1.00001,647258.367746,647264.8403296774
2021-12-08 04:00:00,Gemini,USDC/USD,0.9998,1.001,0.9995,1.00021,1378526.4721,1378815.962659141
2021-12-07 04:00:00,Gemini,USDC/USD,0.99981,1.001,0.99954,0.9998,1023662.277898,1023457.5454424204
2021-12-06 04:00:00,Gemini,USDC/USD,0.9998,1.0226,0.998,0.99981,5025822.297858,5024867.391621407
2021-12-05 04:00:00,Gemini,USDC/USD,1.0002,1.001,0.9995,0.9998,1204463.29616,1204222.403500768
2021-12-04 04:00:00,Gemini,USDC/USD,1.00019,1.0075,0.99699,1.0002,3154565.73734,3155196.650487468
2021-12-03 04:00:00,Gemini,USDC/USD,1.00021,1.00081,0.999,1.00019,1487027.819196,1487310.354481647
2021-12-02 04:00:00,Gemini,USDC/USD,1.0002,1.00876,0.99549,1.00021,1921730.990369,1922134.5538769776
2021-12-01 04:00:00,Gemini,USDC/USD,1.00021,1.021,0.9995,1.0002,2098077.108958,2098496.7243797914
2021-11-30 04:00:00,Gemini,USDC/USD,0.99979,1.021,0.99549,1.00021,3614710.590769,3615469.6799930613
2021-11-29 04:00:00,Gemini,USDC/USD,0.99979,1.00876,0.999,0.99979,4055430.791311,4054579.1508448245
2021-11-28 04:00:00,Gemini,USDC/USD,1.0,1.00081,0.999,0.99979,2222579.898049,2222113.15627041
2021-11-27 04:00:00,Gemini,USDC/USD,0.9998,1.00295,0.9995,1.0,2146356.395325,2146356.395325
2021-11-26 04:00:00,Gemini,USDC/USD,1.00021,1.00081,0.9995,0.9998,1183222.947874,1182986.3032844253
2021-11-25 04:00:00,Gemini,USDC/USD,0.99979,1.00301,0.9995,1.00021,1234344.413848,1234603.6261749081
2021-11-24 04:00:00,Gemini,USDC/USD,1.00021,1.0035,0.999,0.99979,2240659.480497,2240188.9420060953
2021-11-23 04:00:00,Gemini,USDC/USD,1.00022,1.001,0.99919,1.00021,1772778.530223,1773150.813714347
2021-11-22 04:00:00,Gemini,USDC/USD,0.99979,1.00876,0.99919,1.00022,1629131.864701,1629490.2737112343
2021-11-21 04:00:00,Gemini,USDC/USD,1.0,1.00301,0.999,0.99979,917021.922109,916829.3475053571
2021-11-20 04:00:00,Gemini,USDC/USD,1.00022,1.00451,0.99919,1.0,836767.952909,836767.952909
2021-11-19 04:00:00,Gemini,USDC/USD,1.00021,1.01711,0.999,1.00022,1222592.54132,1222861.5116790906
2021-11-18 04:00:00,Gemini,USDC/USD,0.99979,1.00101,0.99699,1.00021,2002584.896703,2003005.4395313077
2021-11-17 04:00:00,Gemini,USDC/USD,0.99983,1.01,0.998,0.99979,1609658.330697,1609320.3024475535
2021-11-16 04:00:00,Gemini,USDC/USD,1.00021,1.00501,0.998,0.99983,1757401.604052,1757102.8457793111
2021-11-15 04:00:00,Gemini,USDC/USD,0.0,1.005,0.0,1.00021,833688.009062,833863.0835439031
